ConfigIndex,InaccuracyType,Steps,TerminationReason,BugFound
config_8569,accurate,300,Complete,False
config_857,accurate,442,Crashed,True
config_8570,accurate,9,Crashed,True
config_8571,accurate,68,Crashed,True
config_8572,accurate,235,Crashed,True
config_8573,accurate,3571,Crashed,True
config_8574,accurate,523,Crashed,True
config_8575,accurate,620,Crashed,True
config_8576,accurate,1,Crashed,True
config_8487,accurate,1372,Crashed,True
config_8488,accurate,651,Crashed,True
config_8489,accurate,57,Crashed,True
config_849,accurate,16,Crashed,True
config_8490,accurate,5236,Crashed,True
config_8491,accurate,748,Complete,False
config_8492,accurate,460,Crashed,True
config_8493,accurate,2,Crashed,True
config_8494,accurate,53,Crashed,True
config_8495,accurate,1507,Complete,False
config_8496,accurate,88,Crashed,True
config_8497,accurate,1078,Complete,False
config_8498,accurate,1818,Crashed,True
config_8499,accurate,966,Complete,False
config_85,accurate,85,Crashed,True
config_850,accurate,1319,Complete,False
config_8500,accurate,7,Crashed,True
config_8501,accurate,9856,Complete,False
config_8502,accurate,1,Crashed,True
config_8503,accurate,246,Crashed,True
config_8522,accurate,485,Crashed,True
config_8523,accurate,58,Crashed,True
config_8524,accurate,34,Crashed,True
config_8525,accurate,6328,Complete,False
config_8526,accurate,4493,Crashed,True
config_8527,accurate,1194,Crashed,True
config_8528,accurate,282,Crashed,True
config_8529,accurate,1877,Crashed,True
config_853,accurate,2,Crashed,True
config_8530,accurate,2663,Crashed,True
config_8531,accurate,431,Crashed,True
config_8532,accurate,22,Crashed,True
config_8533,accurate,1024,Crashed,True
config_8534,accurate,9,Crashed,True
config_8535,accurate,62,Crashed,True
config_8536,accurate,3233,Crashed,True
config_8537,accurate,504,Crashed,True
config_8538,accurate,6438,Complete,False
config_8539,accurate,44,Crashed,True
config_854,accurate,1459,Complete,False
config_8289,accurate,131,Crashed,True
config_829,accurate,139,Complete,False
config_8290,accurate,6143,Complete,False
config_8291,accurate,104,Crashed,True
config_8292,accurate,64,Crashed,True
config_8293,accurate,8891,Complete,False
config_8294,accurate,844,Crashed,True
config_8295,accurate,3507,Complete,False
config_8296,accurate,9,Crashed,True
config_8297,accurate,260,Crashed,True
config_8298,accurate,24,Crashed,True
config_8299,accurate,902,Crashed,True
config_83,accurate,63,Crashed,True
config_830,accurate,4412,Crashed,True
config_8300,accurate,9109,Complete,False
config_8301,accurate,42,Crashed,True
config_8302,accurate,8837,Complete,False
config_8303,accurate,2114,Complete,False
config_8304,accurate,7,Crashed,True
config_8305,accurate,238,Complete,False
config_8450,accurate,1505,Complete,False
config_8451,accurate,133,Crashed,True
config_8452,accurate,1874,Crashed,True
config_8453,accurate,1435,Crashed,True
config_8454,accurate,4956,Complete,False
config_8455,accurate,3,Crashed,True
config_8456,accurate,2715,Complete,False
config_8457,accurate,137,Crashed,True
config_8458,accurate,100,Complete,False
config_8459,accurate,859,Crashed,True
config_846,accurate,6603,Complete,False
config_8460,accurate,573,Complete,False
config_8461,accurate,4089,Complete,False
config_8462,accurate,9154,Complete,False
config_8463,accurate,59,Crashed,True
config_8464,accurate,20,Crashed,True
config_8465,accurate,55,Crashed,True
config_8466,accurate,30,Crashed,True
config_8467,accurate,1007,Crashed,True
config_8468,accurate,16,Crashed,True
config_8667,accurate,436,Crashed,True
config_8668,accurate,1149,Complete,False
config_8669,accurate,425,Crashed,True
config_867,accurate,2936,Crashed,True
config_8670,accurate,1,Crashed,True
config_8671,accurate,199,Crashed,True
config_8672,accurate,444,Crashed,True
config_8673,accurate,32,Crashed,True
config_8674,accurate,4687,Complete,False
config_8675,accurate,2291,Crashed,True
config_8676,accurate,1001,Crashed,True
config_8677,accurate,75,Crashed,True
config_8678,accurate,697,Crashed,True
config_8679,accurate,3,Crashed,True
config_868,accurate,14,Crashed,True
config_8680,accurate,18,Crashed,True
config_8681,accurate,446,Complete,False
config_8682,accurate,48,Crashed,True
config_8683,accurate,34,Crashed,True
config_8684,accurate,66,Crashed,True
config_8595,accurate,1011,Crashed,True
config_8596,accurate,3382,Crashed,True
config_8597,accurate,66,Crashed,True
config_8598,accurate,2737,Crashed,True
config_8599,accurate,225,Crashed,True
config_86,accurate,538,Crashed,True
config_860,accurate,69,Crashed,True
config_8600,accurate,5640,Crashed,True
config_8601,accurate,67,Crashed,True
config_8602,accurate,8,Crashed,True
config_8603,accurate,244,Crashed,True
config_8604,accurate,2182,Crashed,True
config_8605,accurate,1271,Crashed,True
config_8606,accurate,52,Crashed,True
config_8607,accurate,49,Crashed,True
config_8608,accurate,450,Crashed,True
config_8609,accurate,1202,Crashed,True
config_861,accurate,2,Crashed,True
config_8610,accurate,54,Crashed,True
config_8611,accurate,640,Crashed,True
config_8685,accurate,18,Crashed,True
config_8686,accurate,331,Crashed,True
config_8687,accurate,642,Complete,False
config_8688,accurate,133,Crashed,True
config_8689,accurate,5,Crashed,True
config_869,accurate,10,Crashed,True
config_8690,accurate,55,Crashed,True
config_8691,accurate,20,Crashed,True
config_8692,accurate,414,Complete,False
config_8693,accurate,58,Crashed,True
config_8694,accurate,1038,Crashed,True
config_8695,accurate,8206,Complete,False
config_8696,accurate,1463,Crashed,True
config_8697,accurate,920,Crashed,True
config_8698,accurate,1561,Complete,False
config_8699,accurate,4,Crashed,True
config_87,accurate,59,Crashed,True
config_870,accurate,242,Crashed,True
config_8700,accurate,22,Crashed,True
config_8701,accurate,4,Crashed,True
config_8379,accurate,1342,Crashed,True
config_838,accurate,2502,Crashed,True
config_8380,accurate,425,Crashed,True
config_8381,accurate,4494,Complete,False
config_8382,accurate,5724,Complete,False
config_8383,accurate,70,Crashed,True
config_8384,accurate,50,Crashed,True
config_8385,accurate,3300,Complete,False
config_8386,accurate,552,Crashed,True
config_8387,accurate,6819,Complete,False
config_8388,accurate,7394,Complete,False
config_8389,accurate,161,Complete,False
config_839,accurate,8,Crashed,True
config_8390,accurate,4,Crashed,True
config_8391,accurate,1562,Crashed,True
config_8392,accurate,1,Crashed,True
config_8393,accurate,7837,Complete,False
config_8394,accurate,83,Complete,False
config_8395,accurate,1709,Crashed,True
config_8396,accurate,59,Crashed,True
config_8577,accurate,63,Crashed,True
config_8578,accurate,6,Crashed,True
config_8579,accurate,1373,Crashed,True
config_858,accurate,4585,Complete,False
config_8580,accurate,1127,Crashed,True
config_8581,accurate,2708,Complete,False
config_8582,accurate,2560,Complete,False
config_8583,accurate,50,Crashed,True
config_8584,accurate,2,Crashed,True
config_8585,accurate,437,Crashed,True
config_8586,accurate,1485,Crashed,True
config_8587,accurate,329,Complete,False
config_8588,accurate,1561,Crashed,True
config_8589,accurate,239,Crashed,True
config_859,accurate,4759,Crashed,True
config_8590,accurate,26,Crashed,True
config_8591,accurate,1341,Crashed,True
config_8592,accurate,72,Crashed,True
config_8593,accurate,4531,Crashed,True
config_8594,accurate,68,Crashed,True
config_8720,accurate,157,Crashed,True
config_8721,accurate,2338,Crashed,True
config_8722,accurate,1,Crashed,True
config_8723,accurate,261,Crashed,True
config_8724,accurate,840,Crashed,True
config_8725,accurate,56,Crashed,True
config_8726,accurate,3536,Crashed,True
config_8727,accurate,56,Crashed,True
config_8728,accurate,2116,Complete,False
config_8729,accurate,74,Crashed,True
config_873,accurate,550,Crashed,True
config_8730,accurate,3,Crashed,True
config_8731,accurate,1,Crashed,True
config_8732,accurate,1727,Crashed,True
config_8733,accurate,1,Crashed,True
config_8734,accurate,44,Crashed,True
config_8735,accurate,2592,Complete,False
config_8736,accurate,497,Complete,False
config_8737,accurate,38,Crashed,True
config_8738,accurate,6,Crashed,True
config_8649,accurate,1828,Complete,False
config_865,accurate,56,Crashed,True
config_8650,accurate,1250,Crashed,True
config_8651,accurate,38,Crashed,True
config_8652,accurate,4,Crashed,True
config_8653,accurate,65,Crashed,True
config_8654,accurate,1040,Crashed,True
config_8655,accurate,236,Crashed,True
config_8656,accurate,7071,Crashed,True
config_8657,accurate,20,Crashed,True
config_8658,accurate,257,Crashed,True
config_8659,accurate,2,Crashed,True
config_866,accurate,9776,Complete,False
config_8660,accurate,2687,Complete,False
config_8661,accurate,6,Crashed,True
config_8662,accurate,64,Crashed,True
config_8663,accurate,55,Crashed,True
config_8664,accurate,1378,Crashed,True
config_8665,accurate,409,Complete,False
config_8666,accurate,26,Crashed,True
config_8702,accurate,5040,Crashed,True
config_8703,accurate,1742,Complete,False
config_8704,accurate,4641,Crashed,True
config_8705,accurate,4003,Complete,False
config_8706,accurate,250,Crashed,True
config_8707,accurate,4,Crashed,True
config_8708,accurate,206,Crashed,True
config_8709,accurate,64,Crashed,True
config_871,accurate,32,Crashed,True
config_8710,accurate,75,Crashed,True
config_8711,accurate,447,Crashed,True
config_8712,accurate,1,Crashed,True
config_8713,accurate,1252,Crashed,True
config_8714,accurate,2039,Complete,False
config_8715,accurate,12,Crashed,True
config_8716,accurate,1000,Crashed,True
config_8717,accurate,444,Crashed,True
config_8718,accurate,115,Complete,False
config_8719,accurate,1465,Complete,False
config_872,accurate,258,Crashed,True
config_8937,accurate,1,Crashed,True
config_8938,accurate,288,Crashed,True
config_8939,accurate,292,Crashed,True
config_894,accurate,16,Crashed,True
config_8940,accurate,50,Crashed,True
config_8941,accurate,66,Crashed,True
config_8942,accurate,8,Crashed,True
config_8943,accurate,8,Crashed,True
config_8944,accurate,57,Crashed,True
config_8945,accurate,146,Crashed,True
config_8946,accurate,1670,Crashed,True
config_8947,accurate,65,Crashed,True
config_8948,accurate,882,Crashed,True
config_8949,accurate,5554,Complete,False
config_895,accurate,1163,Crashed,True
config_8950,accurate,51,Crashed,True
config_8951,accurate,458,Crashed,True
config_8952,accurate,72,Crashed,True
config_8953,accurate,1,Crashed,True
config_8954,accurate,367,Crashed,True
config_8829,accurate,643,Crashed,True
config_883,accurate,235,Crashed,True
config_8830,accurate,1,Crashed,True
config_8831,accurate,49,Crashed,True
config_8832,accurate,623,Complete,False
config_8833,accurate,1986,Crashed,True
config_8834,accurate,34,Crashed,True
config_8835,accurate,119,Crashed,True
config_8836,accurate,867,Crashed,True
config_8837,accurate,2717,Crashed,True
config_8838,accurate,4109,Crashed,True
config_8839,accurate,72,Crashed,True
config_884,accurate,970,Complete,False
config_8840,accurate,4,Crashed,True
config_8841,accurate,124,Crashed,True
config_8842,accurate,54,Crashed,True
config_8843,accurate,438,Crashed,True
config_8844,accurate,439,Crashed,True
config_8845,accurate,49,Crashed,True
config_8846,accurate,1726,Crashed,True
config_8757,accurate,3521,Crashed,True
config_8758,accurate,54,Crashed,True
config_8759,accurate,1,Crashed,True
config_876,accurate,2849,Complete,False
config_8760,accurate,54,Crashed,True
config_8761,accurate,9109,Complete,False
config_8762,accurate,16,Crashed,True
config_8763,accurate,14,Crashed,True
config_8764,accurate,452,Complete,False
config_8765,accurate,7,Crashed,True
config_8766,accurate,140,Crashed,True
config_8767,accurate,186,Complete,False
config_8768,accurate,55,Crashed,True
config_8769,accurate,7111,Crashed,True
config_877,accurate,455,Crashed,True
config_8770,accurate,2277,Crashed,True
config_8771,accurate,2197,Complete,False
config_8772,accurate,448,Crashed,True
config_8773,accurate,319,Complete,False
config_8774,accurate,75,Crashed,True
config_8612,accurate,26,Crashed,True
config_8613,accurate,5892,Complete,False
config_8614,accurate,321,Crashed,True
config_8615,accurate,1426,Complete,False
config_8616,accurate,259,Crashed,True
config_8617,accurate,441,Crashed,True
config_8618,accurate,6172,Crashed,True
config_8619,accurate,932,Crashed,True
config_862,accurate,14,Crashed,True
config_8620,accurate,5243,Complete,False
config_8621,accurate,64,Crashed,True
config_8622,accurate,34,Crashed,True
config_8623,accurate,1745,Crashed,True
config_8624,accurate,2407,Complete,False
config_8625,accurate,2496,Complete,False
config_8626,accurate,261,Crashed,True
config_8627,accurate,67,Crashed,True
config_8628,accurate,1,Crashed,True
config_8629,accurate,6745,Crashed,True
config_863,accurate,474,Crashed,True
config_8630,accurate,8183,Complete,False
config_8631,accurate,1143,Complete,False
config_8632,accurate,4205,Complete,False
config_8633,accurate,7644,Crashed,True
config_8634,accurate,2132,Crashed,True
config_8635,accurate,2277,Crashed,True
config_8636,accurate,3836,Crashed,True
config_8637,accurate,5,Crashed,True
config_8638,accurate,2,Crashed,True
config_8639,accurate,6083,Crashed,True
config_864,accurate,58,Crashed,True
config_8640,accurate,442,Crashed,True
config_8641,accurate,239,Crashed,True
config_8642,accurate,18,Crashed,True
config_8643,accurate,51,Crashed,True
config_8644,accurate,462,Crashed,True
config_8645,accurate,5,Crashed,True
config_8646,accurate,1,Crashed,True
config_8647,accurate,1,Crashed,True
config_8648,accurate,1724,Crashed,True
config_8793,accurate,3628,Complete,False
config_8794,accurate,44,Crashed,True
config_8795,accurate,34,Crashed,True
config_8796,accurate,73,Crashed,True
config_8797,accurate,3930,Complete,False
config_8798,accurate,2707,Crashed,True
config_8799,accurate,526,Crashed,True
config_88,accurate,7,Crashed,True
config_880,accurate,451,Crashed,True
config_8800,accurate,362,Crashed,True
config_8801,accurate,6852,Complete,False
config_8802,accurate,2268,Crashed,True
config_8803,accurate,22,Crashed,True
config_8804,accurate,74,Crashed,True
config_8805,accurate,1593,Crashed,True
config_8806,accurate,914,Crashed,True
config_8807,accurate,1257,Crashed,True
config_8808,accurate,2235,Crashed,True
config_8809,accurate,860,Crashed,True
config_881,accurate,3942,Complete,False
config_8919,accurate,1485,Complete,False
config_892,accurate,969,Complete,False
config_8920,accurate,1720,Complete,False
config_8921,accurate,56,Crashed,True
config_8922,accurate,7697,Complete,False
config_8923,accurate,10,Crashed,True
config_8924,accurate,107,Complete,False
config_8925,accurate,3839,Crashed,True
config_8926,accurate,24,Crashed,True
config_8927,accurate,59,Crashed,True
config_8928,accurate,1,Crashed,True
config_8929,accurate,448,Crashed,True
config_893,accurate,53,Crashed,True
config_8930,accurate,8,Crashed,True
config_8931,accurate,149,Crashed,True
config_8932,accurate,235,Complete,False
config_8933,accurate,1,Crashed,True
config_8934,accurate,1353,Complete,False
config_8935,accurate,54,Crashed,True
config_8936,accurate,1945,Crashed,True
config_8810,accurate,9651,Complete,False
config_8811,accurate,66,Crashed,True
config_8812,accurate,1,Crashed,True
config_8813,accurate,246,Crashed,True
config_8814,accurate,1,Crashed,True
config_8815,accurate,50,Crashed,True
config_8816,accurate,53,Crashed,True
config_8817,accurate,2957,Complete,False
config_8818,accurate,14,Crashed,True
config_8819,accurate,438,Crashed,True
config_882,accurate,4,Crashed,True
config_8820,accurate,3465,Crashed,True
config_8821,accurate,2494,Crashed,True
config_8822,accurate,40,Crashed,True
config_8823,accurate,1,Crashed,True
config_8824,accurate,1,Crashed,True
config_8825,accurate,1562,Crashed,True
config_8826,accurate,1460,Crashed,True
